3.000000000000000000e+01, 3.100000000000000000e+01, 3.200000000000000000e+01, 3.300000000000000000e+01, 3.400000000000000000e+01, 3.500000000000000000e+01, 3.600000000000000000e+01, 3.700000000000000000e+01, 3.800000000000000000e+01, 3.900000000000000000e+01, 4.000000000000000000e+01, 4.100000000000000000e+01, 4.200000000000000000e+01, 4.300000000000000000e+01, 4.400000000000000000e+01, 4.500000000000000000e+01, 4.600000000000000000e+01, 4.700000000000000000e+01, 4.800000000000000000e+01, 4.900000000000000000e+01, 5.000000000000000000e+01, 5.100000000000000000e+01, 5.200000000000000000e+01, 5.300000000000000000e+01, 5.400000000000000000e+01, 5.500000000000000000e+01, 5.600000000000000000e+01, 5.700000000000000000e+01, 5.800000000000000000e+01, 5.900000000000000000e+01, 6.000000000000000000e+01, 6.100000000000000000e+01, 6.200000000000000000e+01, 6.300000000000000000e+01, 6.400000000000000000e+01, 6.500000000000000000e+01, 6.600000000000000000e+01, 6.700000000000000000e+01, 6.800000000000000000e+01, 6.900000000000000000e+01, 7.000000000000000000e+01, 7.100000000000000000e+01, 7.200000000000000000e+01, 7.300000000000000000e+01, 7.400000000000000000e+01, 7.500000000000000000e+01, 7.600000000000000000e+01, 7.700000000000000000e+01, 7.800000000000000000e+01, 7.900000000000000000e+01
9.834068616832791765e-01, 9.827317477552227620e-01, 9.904688756917295889e-01, 1.007775949454872588e+00, 1.003350347875247683e+00, 9.826614032021291356e-01, 9.870154825477850391e-01, 9.835283502517802035e-01, 9.809052390801153987e-01, 9.756568517449956124e-01, 9.617993866654962476e-01, 9.848773165441794264e-01, 9.871401604366243365e-01, 9.943459494133156662e-01, 9.937021725369228342e-01, 9.702057315574185159e-01, 9.777763109421483412e-01, 9.655313214083128814e-01, 9.894003012511202177e-01, 1.019663970843341705e+00, 1.017466861553818047e+00, 1.000023994006555395e+00, 9.947696278313390428e-01, 9.894475427738774753e-01, 9.869868245281793184e-01, 9.973422047813513824e-01, 1.004420638354481365e+00, 9.904745598267816753e-01, 9.799567033029202845e-01, 1.007540549475904212e+00, 1.016912182139617871e+00, 1.019584518470954215e+00, 1.011434534056052437e+00, 1.003608641672860902e+00, 1.033844013422437813e+00, 1.014795775907199715e+00, 1.006422261656706230e+00, 1.030315719966949928e+00, 1.038467501078232269e+00, 1.023491311366238943e+00, 1.029978633997169712e+00, 1.039382444857061660e+00, 1.047340854034444435e+00, 1.023096596749307974e+00, 1.025841796156016006e+00, 1.013068074275500274e+00, 1.025147939813557896e+00, 1.031104795607627578e+00, 1.038036742229724529e+00, 1.041969560145947771e+00
