1.500000000000000000e+01, 1.600000000000000000e+01, 1.700000000000000000e+01, 1.800000000000000000e+01, 1.900000000000000000e+01, 2.000000000000000000e+01, 2.100000000000000000e+01, 2.200000000000000000e+01, 2.300000000000000000e+01, 2.400000000000000000e+01, 2.500000000000000000e+01, 2.600000000000000000e+01, 2.700000000000000000e+01, 2.800000000000000000e+01, 2.900000000000000000e+01, 3.000000000000000000e+01, 3.100000000000000000e+01, 3.200000000000000000e+01, 3.300000000000000000e+01, 3.400000000000000000e+01
9.632470869109845957e-01, 1.004702345170168210e+00, 1.014225020336292138e+00, 1.047648593645901016e+00, 1.071411045302401277e+00, 1.048740513366085425e+00, 1.047463706956943019e+00, 1.043497028714811536e+00, 1.048214807978597563e+00, 1.026767318965398745e+00, 1.060540365590076695e+00, 1.106110961925014458e+00, 1.128837042097510235e+00, 1.126385373060519113e+00, 1.129904620564524897e+00, 1.152172542180601500e+00, 1.153619897898967572e+00, 1.148302732043672281e+00, 1.147213903924663603e+00, 1.159481015425284145e+00
