1.500000000000000000e+01, 1.600000000000000000e+01, 1.700000000000000000e+01, 1.800000000000000000e+01, 1.900000000000000000e+01, 2.000000000000000000e+01, 2.100000000000000000e+01, 2.200000000000000000e+01, 2.300000000000000000e+01, 2.400000000000000000e+01, 2.500000000000000000e+01, 2.600000000000000000e+01, 2.700000000000000000e+01, 2.800000000000000000e+01, 2.900000000000000000e+01, 3.000000000000000000e+01, 3.100000000000000000e+01, 3.200000000000000000e+01, 3.300000000000000000e+01, 3.400000000000000000e+01
0.000000000000000000e+00, 1.504878048780487809e+01, 1.826422764227642404e+01, 2.291056910569105654e+01, 2.310569105691056890e+01, 2.421544715447154417e+01, 2.664634146341463250e+01, 2.893089430894308833e+01, 3.445934959349593640e+01, 3.039024390243902474e+01, 3.449186991869918728e+01, 3.942276422764227561e+01, 3.341869918699187281e+01, 3.733333333333333570e+01, 4.093495934959349825e+01, 4.397967479674796465e+01, 4.087804878048780211e+01, 4.643902439024390105e+01, 4.307317073170731447e+01, 4.443495934959349825e+01
